GEOCOD,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__y_,Long__x_
"AVENIDA MAL TITO, 913, SAO PAULO, SAO PAULO - BRASIL","112269178209000169","112","269","178209","00","0169",MP,SMI,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","170","182",AVENIDA MAL TITO,"913","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4948176","-46,4368836"
"RUA ERICO PORTMAN, 63, SAO PAULO, SAO PAULO - BRASIL","133372482587000001","133","372","482587","00","0001",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","97",RUA ERICO PORTMAN,"63","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4903254","-46,3866195"
"RUA VEREDA DO PARAISO, 269, SAO PAULO, SAO PAULO - BRASIL","134165719510000062","134","165","719510","00","0062",IT,IPA,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","567","480",RUA VEREDA DO PARAISO,"269","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4994229","-46,403367"
"RUA HERBERT ARRUDA PEREIRA, 499, SAO PAULO, SAO PAULO - BRASIL","125080751502000084","125","080","751502","00","0084",PJ,PIR,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","144","90",RUA HERBERT ARRUDA PEREIRA,"499","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4764983","-46,7275204"
"RUA DOURTOR MARIO MONTEIRO, 117, SAO PAULO, SAO PAULO - BRASIL","113078135038000056","113","078","135038","00","0056",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","101","84",RUA DOURTOR MARIO MONTEIRO,"117","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2023","0","-23,5415075","-46,5063499"
"RUA JOAO GRAEBER, 131, SAO PAULO, SAO PAULO - BRASIL","117417103225000046","117","417","103225","00","0046",VP,SLU,"3",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","195","143",RUA JOAO GRAEBER,"131","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2023","0","-23,582294","-46,5480207"
"RUA JANEZ NOVAK, 8, SAO PAULO, SAO PAULO - BRASIL","133366482633000008","133","366","482633","00","0008",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","146","73",RUA JANEZ NOVAK,"8","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4874194","-46,3871201"
"RUA JANEZ NOVAK, 13, SAO PAULO, SAO PAULO - BRASIL","133366482633000013","133","366","482633","00","0013",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","152","76",RUA JANEZ NOVAK,"13","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4872109","-46,3871096"
"RUA CESARIO DOS SANTOS, 483, SAO PAULO, SAO PAULO - BRASIL","118248048062000159","118","248","048062","00","0159",VP,SLU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","88","78",RUA CESARIO DOS SANTOS,"483","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2023","0","-23,5959008","-46,5502928"
"RUA CESARIO DOS SANTOS, 479, SAO PAULO, SAO PAULO - BRASIL","118248048062000158","118","248","048062","00","0158",VP,SLU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","86","77",RUA CESARIO DOS SANTOS,"479","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2023","0","-23,5958785","-46,5502809"
"RUA HERBERT ARRUDA PEREIRA, 493, SAO PAULO, SAO PAULO - BRASIL","125080751502000087","125","080","751502","00","0087",PJ,PIR,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","465","189",RUA HERBERT ARRUDA PEREIRA,"493","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4765397","-46,7275222"
"RUA TINGARANA, 148, SAO PAULO, SAO PAULO - BRASIL","131066646695000057","131","066","646695","00","0057",MP,VJA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","125",RUA TINGARANA,"148","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5003117","-46,4661793"
"RUA PLACIDO PARREIRA LIMA, 77, SAO PAULO, SAO PAULO - BRASIL","135214604160000040","135","214","604160","00","0040",IT,VCR,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","71",RUA PLACIDO PARREIRA LIMA,"77","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5217251","-46,4072411"
"RUA SAO BERTOLDO, 473, SAO PAULO, SAO PAULO - BRASIL","112304029033000116","112","304","029033","00","0116",MP,VJA,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","141","110",RUA SAO BERTOLDO,"473","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4941826","-46,4568337"
"RUA MANUEL MARTINS, 71, SAO PAULO, SAO PAULO - BRASIL","112735127280000033","112","735","127280","00","0033",MP,SMI,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","304","179",RUA MANUEL MARTINS,"71","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4961716","-46,4461207"
"RUA PALANQUE, 387, SAO PAULO, SAO PAULO - BRASIL","112624153311000039","112","624","153311","00","0039",IT,VCR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","101","111",RUA PALANQUE,"387","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4967544","-46,4254712"
"RUA PADRE FREDERICO OLMEDA, 40, SAO PAULO, SAO PAULO - BRASIL","133371482595000034","133","371","482595","00","0034",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","76",RUA PADRE FREDERICO OLMEDA,"40","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4895261","-46,3867966"
"RUA FRANCISCO BORZAGE, 44, SAO PAULO, SAO PAULO - BRASIL","133368482609000044","133","368","482609","00","0044",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","148","74",RUA FRANCISCO BORZAGE,"44","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4889185","-46,3867464"
"RUA JANEZ NOVAK, 39, SAO PAULO, SAO PAULO - BRASIL","133369482633000039","133","369","482633","00","0039",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","154","77",RUA JANEZ NOVAK,"39","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4885577","-46,3864068"
"RUA PADRE VICENTE DE ARAUJO, 1149, SAO PAULO, SAO PAULO - BRASIL","135213621200000087","135","213","621200","00","0087",IT,VCR,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","127",RUA PADRE VICENTE DE ARAUJO,"1149","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5231933","-46,4076445"
"RUA PADRE VICENTE DE ARAUJO, 1195, SAO PAULO, SAO PAULO - BRASIL","135213621200000090","135","213","621200","00","0090",IT,VCR,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","51","107",RUA PADRE VICENTE DE ARAUJO,"1195","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5233965","-46,4074881"
"RUA JANEZ NOVAK, 19, SAO PAULO, SAO PAULO - BRASIL","133367482633000019","133","367","482633","00","0019",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","74",RUA JANEZ NOVAK,"19","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,487341","-46,386895"
"RUA JANEZ NOVAK, 15, SAO PAULO, SAO PAULO - BRASIL","133370482633000015","133","370","482633","00","0015",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","71","142",RUA JANEZ NOVAK,"15","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4871685","-46,3872382"
"RUA HENRIQUE ABADIE, 40, SAO PAULO, SAO PAULO - BRASIL","133370482625000040","133","370","482625","00","0040",IT,IPA,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","148","74",RUA HENRIQUE ABADIE,"40","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4878156","-46,386561"
"RUA GIOVANNI MOSTO, 16, SAO PAULO, SAO PAULO - BRASIL","133371482617000010","133","371","482617","00","0010",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","86","86",RUA GIOVANNI MOSTO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4897895","-46,3868985"
"RUA FRANCISCO BORZAGE, 48, SAO PAULO, SAO PAULO - BRASIL","133368482609000048","133","368","482609","00","0048",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","172","86",RUA FRANCISCO BORZAGE,"48","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4887804","-46,3868268"
"RUA BARAO DOMINGOS DE TABATINGA, 40, SAO PAULO, SAO PAULO - BRASIL","133367482579000040","133","367","482579","00","0040",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","73","73",RUA BARAO DOMINGOS DE TABATINGA,"40","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,487082","-46,3863734"
"RUA JOAO GONCALVES DE MORAIS, 188, SAO PAULO, SAO PAULO - BRASIL","135213719579000095","135","213","719579","00","0095",IT,VCR,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","121",RUA JOAO GONCALVES DE MORAIS,"188","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5233055","-46,4073536"
"RUA JANEZ NOVAK, 4, SAO PAULO, SAO PAULO - BRASIL","133366482633000003","133","366","482633","00","0003",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","75",RUA JANEZ NOVAK,"4","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4883798","-46,3864043"
"RUA JANEZ NOVAK, 6, SAO PAULO, SAO PAULO - BRASIL","133366482633000006","133","366","482633","00","0006",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","148","74",RUA JANEZ NOVAK,"6","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4876647","-46,3867069"
"RUA JANEZ NOVAK, 53, SAO PAULO, SAO PAULO - BRASIL","133369482633000053","133","369","482633","00","0053",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","75",RUA JANEZ NOVAK,"53","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4876174","-46,3868399"
"RUA FRANCISCO BORZAGE, 24, SAO PAULO, SAO PAULO - BRASIL","133369482609000024","133","369","482609","00","0024",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","144","72",RUA FRANCISCO BORZAGE,"24","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4883836","-46,3869306"
"RUA FRANCISCO BORZAGE, 25, SAO PAULO, SAO PAULO - BRASIL","133369482609000025","133","369","482609","00","0025",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","75",RUA FRANCISCO BORZAGE,"25","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4882308","-46,3869439"
"RUA GIOVANNI MOSTO, 27, SAO PAULO, SAO PAULO - BRASIL","133368482617000027","133","368","482617","00","0027",IT,IPA,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","124",RUA GIOVANNI MOSTO,"27","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4886066","-46,3872669"
"RUA ARISTIDES DE BASILE, 22, SAO PAULO, SAO PAULO - BRASIL","133371482560000016","133","371","482560","00","0016",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","105","72",RUA ARISTIDES DE BASILE,"22","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4901064","-46,386636"
"RUA JOAQUIM PEDRO GETULIO, 44, SAO PAULO, SAO PAULO - BRASIL","121208729485000083","121","208","729485","00","0083",SA,CGR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","119","125",RUA JOAQUIM PEDRO GETULIO,"44","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6865013","-46,6748847"
"RUA DOURTOR MARIO MONTEIRO, 111, SAO PAULO, SAO PAULO - BRASIL","113078135038000054","113","078","135038","00","0054",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","101","84",RUA DOURTOR MARIO MONTEIRO,"111","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2023","0","-23,5415945","-46,5063743"
"RUA ACAIACA, 210, SAO PAULO, SAO PAULO - BRASIL","114165000965000132","114","165","000965","00","0132",IQ,CLD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","280","160",RUA ACAIACA,"210","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5514221","-46,4687232"
"RUA IVAMPA DUARTE LISBOA, 77, SAO PAULO, SAO PAULO - BRASIL","134426212784000039","134","426","212784","00","0039",IT,IPA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","253","200",RUA IVAMPA DUARTE LISBOA,"77","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4916513","-46,3817596"
"RUA JANEZ NOVAK, 20, SAO PAULO, SAO PAULO - BRASIL","133366482633000020","133","366","482633","00","0020",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","76",RUA JANEZ NOVAK,"20","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4879832","-46,3865891"
"RUA BARAO DOMINGOS DE TABATINGA, 49, SAO PAULO, SAO PAULO - BRASIL","133367482579000049","133","367","482579","00","0049",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","75",RUA BARAO DOMINGOS DE TABATINGA,"49","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4868373","-46,3865235"
"RUA JANEZ NOVAK, 24, SAO PAULO, SAO PAULO - BRASIL","133367482633000024","133","367","482633","00","0024",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","146","24",RUA JANEZ NOVAK,"24","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4871113","-46,3870592"
"RUA IVAMPA DUARTE LISBOA, 73, SAO PAULO, SAO PAULO - BRASIL","134426212784000040","134","426","212784","00","0040",IT,IPA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","258","200",RUA IVAMPA DUARTE LISBOA,"73","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4916381","-46,3815857"
"RUA ACAIACA, 208, SAO PAULO, SAO PAULO - BRASIL","114165000965000133","114","165","000965","00","0133",IQ,CLD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","160",RUA ACAIACA,"208","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5513472","-46,4687969"
"RUA MAJOR AUGUSTO SEKER, 16, SAO PAULO, SAO PAULO - BRASIL","114074025593000036","114","074","025593","00","0036",IQ,ITQ,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","858","1952",RUA MAJOR AUGUSTO SEKER,"16","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5406397","-46,4480359"
"RUA JANEZ NOVAK, 22, SAO PAULO, SAO PAULO - BRASIL","133366482633000023","133","366","482633","00","0023",IT,IPA,"5",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1114",RUA JANEZ NOVAK,"22","0","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4871564","-46,3869513"
"RUA ARISTIDES DE BASILE, 21, SAO PAULO, SAO PAULO - BRASIL","133371482560000015","133","371","482560","00","0015",IT,IPA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","105","74",RUA ARISTIDES DE BASILE,"21","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,4901345","-46,3865869"
"RUA ARAUJO PORTO ALEGRE, 27, SAO PAULO, SAO PAULO - BRASIL","117310738468000071","117","310","738468","00","0071",VP,SLU,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","147","88",RUA ARAUJO PORTO ALEGRE,"27","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,SEGUNDO QUADRIMESTRE,"2023","0","-23,5892225","-46,5412046"
