GEOCOD,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__y_,Long__x_
,"120014672068010000","120","014","672068","01","0000",AD,CAD,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2500",RUA JOAO BATISTA GOMES ,"1100","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","1","-23,6601089","-46,6742215"
,"102072184080010000","102","072","184080","01","0000",VP,SLU,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","185",RUA SOLIDONIO LEITE,"131","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5779709","-46,5562192"
,"125018021199010000","125","018","021199","01","0000",PJ,PIR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"3",,L,"16402","2016",MA,"16",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","328",RUA PROFESSOR ARAUJO COELHO,"328","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4876906","-46,731422"
,"118232054259010000","118","232","054259","01","0000",VP,VPR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","333",RUA COSTA BARROS,"1403","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5982003","-46,5534962"
,"112811391590010000","112","811","391590","01","0000",MP,SMI,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","247",RUA SARGENTO LUIZ BAPTISTA,"41","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,500623","-46,429343"
,"108050070343010000","108","050","070343","01","0000",FO,BRL,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","240",RUA DEPUTADO FERNANDO FERRARI,"317","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4707653","-46,6713828"
,"112332118230010000","112","332","118230","01","0000",MP,VJA,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","367",RUA LIBERO ANCONA LOPEZ,"166","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4968522","-46,4609063"
,"110137705543010000","110","137","705543","01","0000",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","250",RUA JACINTO DE LIMA SANTOS,"337","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,507035","-46,5078954"
,"112110712663010000","112","110","712663","01","0000",MP,JDH,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","327",RUA GUILHERME PISO,"10","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4817998","-46,4183"
,"122007123005010000","122","007","123005","01","0000",MB,JDS,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2400",RUA CORONEL LUIS SCHIMIDT,"59","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","1","-23,642981","-46,7404064"
,"100058170704010000","100","058","170704","01","0000",VP,VPR,E,S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","248",RUA FIDELIS PAPINI,"171 ","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5818445","-46,5807219"
,"119122065170010000","119","122","065170","01","0000",IP,SAC,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","320",RUA EPIACABA,"364","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","1","-23,6349953","-46,5909481"
,"113310061875010000","113","310","061875","01","0000",PE,AAL,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4913",AVENIDA PROFESSOR EDGAR SANTOS,"514","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5495909","-46,4974363"
,"117265184080010000","117","265","184080","01","0000",VP,SLU,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","257",RUA SOLIDONIO LEITE,"1431","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5826536","-46,5446671"
,"133053003999010000","133","053","003999","01","0000",MP,JDH,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","390",RUA ANTONIO DIAS DE MOURA,"648","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4913692","-46,4083668"
,"112406022217010000","112","406","022217","01","0000",MP,SMI,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","337",RUA ARLINDO MIRAGAIA,"176","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4958045","-46,4436525"
,"112505024325010000","112","505","024325","01","0000",MP,SMI,"3",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","238",RUA PROFESSOR ASSIS VELOSO,"512","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4999079","-46,4314399"
,"102137603830010000","102","137","603830","01","0000",VP,SLU,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","261",RUA RIBEIROPOLIS,"148","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,580571","-46,5537227"
,"122022010928010000","122","022","010928","01","0000",MB,JDS,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","255",RUA ENGENHEIRO AMERICO DA GRACA MARTINS,"88","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","1","-23,6442143","-46,737895"
,"110118053929010000","110","118","053929","01","0000",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","330",RUA CAMPOS REALENGOS,"123","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5092272","-46,51704"
,"112130109070010000","112","130","109070","01","0000",MP,JDH,"1",S,S,ZCA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","500",RUA DOUTOR JOSE DE PORCIUNCULA,"110","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4840158","-46,4317777"
,"134090047007010000","134","090","047007","01","0000",IT,VCR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","695",RUA FRANCISCO LUIS DE OLIVEIRA,"110","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5105074","-46,4071419"
,"108212037710010000","108","212","037710","01","0000",CV,CAC,"2",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4041",AVENIDA INAJAR DE SOUZA,"5646","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4673","-46,6698372"
,"120028056065010000","120","028","056065","01","0000",AD,CAD,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"15",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2117",AVENIDA CUPECE,"1360","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","1","-23,6565129","-46,6685772"
,"102123197084010000","102","123","197084","01","0000",VP,SLU,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","179",AVENIDA VILA EMA,"2014","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5810686","-46,5574603"
,"133184729825010000","133","184","729825","01","0000",MP,JDH,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1829",RUA CACHOEIRA MANGANAL,"59","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","1","-23,4869206","-46,39181"
,"113520213810010000","113","520","213810","01","0000",PE,AAL,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","190",RUA MIGUEL ARCANJO DE OLIVEIRA,"177","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","1","-23,5381881","-46,4848554"
,"135275733512000055","135","275","733512","00","0055",IT,VCR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","87","125",RUA TEODORO LIMA,"26","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5149843","-46,4102242"
,"146052022381000052","146","052","022381","00","0052",IQ,CLD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","270","137",RUA ANTONIO CAMPITELLI,"79","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5571935","-46,4995471"
,"135420488496000009","135","420","488496","00","0009",GU,LAJ,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2579","3166",TRAVESSA ACUCENA DO BREJO,"16","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5306564","-46,3982927"
,"135394488526000008","135","394","488526","00","0008",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","90","122",VIA DE PEDESTRE FISALIA,"2","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5557714","-46,6395571"
,"136148626147000057","136","148","626147","00","0057",GU,GUA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","206",RUA ESTANISLAU DE TOLEDO PIZA,"155","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5616522","-46,4006458"
,"141061253197000009","141","061","253197","00","0009",IQ,ITQ,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","100000","81039",RUA SETILIO MELANI,"220","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5273005","-46,462419"
,"135394488356000011","135","394","488356","00","0011",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","112","116",RUA TIMBO DE CAIENA,"21","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5275698","-46,399988"
,"136148626147000058","136","148","626147","00","0058",GU,GUA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","356","214",RUA ESTANISLAU DE TOLEDO PIZA,"165","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5623397","-46,4030575"
,"141061440795000010","141","061","440795","00","0010",IQ,ITQ,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","15600","12589",RUA SEVERINO ARBOLEYA IMBERNON,"35","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5282634","-46,4633447"
,"146052022381000051","146","052","022381","00","0051",IQ,CLD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","135",RUA ANTONIO CAMPITELLI,"73","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5571574","-46,4996035"
,"135394488526000007","135","394","488526","00","0007",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","70",VIA DE PEDESTRE FISALIA,"6","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5557714","-46,6395571"
,"136039115070000050","136","039","115070","00","0050",GU,GUA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","235",RUA LABOR,"139","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5514071","-46,3971243"
,"137021101524000023","137","021","101524","00","0023",IQ,JBO,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","203",AVENIDA PROFESSOR JOAO BATISTA CONTI,"122","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5492266","-46,4271902"
,"137021101524000024","137","021","101524","00","0024",IQ,JBO,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","203","203",AVENIDA PROFESSOR JOAO BATISTA CONTI,"118","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5491576","-46,4271885"
,"135394488356000012","135","394","488356","00","0012",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","107",RUA TIMBO DE CAIENA,"23","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5275632","-46,3999392"
,"141061038369000011","141","061","038369","00","0011",IQ,ITQ,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70000","56673",AVENIDA CAITITU,"104","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5354238","-46,4716223"
,"142049050598000082","142","049","050598","00","0082",PE,AAL,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","107","250",RUA CLAUDIO PTOLOMEU,"488","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,531494","-46,4760165"
,"141061253197000008","141","061","253197","00","0008",IQ,ITQ,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","16000","12890",RUA SETILIO MELANI,"2253","1","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,527182","-46,4623433"
,"142074621528000119","142","074","621528","00","0119",PE,AAL,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","106","84",RUA EUCLIDES PANTALEAO DA COSTA,"88","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5370124","-46,4801199"
,"135394488356000013","135","394","488356","00","0013",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","128",RUA TIMBO DE CAIENA,"25","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5276699","-46,3997002"
,"135394087270000023","135","394","087270","00","0023",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","471",RUA DOURADINHA DO CAMPO,"49","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5272658","-46,3995279"
,"138287739642000073","138","287","739642","00","0073",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","125",RUA BALTAZAR DE AZEVEDO,"15","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5333619","-46,4259595"
,"138360444685000031","138","360","444685","00","0031",IQ,ITQ,"2",S,S,ZMIS,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","3482","4714",RUA SEBASTIAO MEDEIROS DA SILVA,"89","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5314831","-46,4430227"
,"135394488356000010","135","394","488356","00","0010",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","63","98",RUA TIMBO DE CAIENA,"19","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,527597","-46,4001244"
,"138360018015000032","138","360","018015","00","0032",IQ,ITQ,"3",S,S,ZMIS,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1306","2877",RUA ANTONIO MOURA DE ANDRADE,"395","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5311659","-46,4432855"
,"136039166537000051","136","039","166537","00","0051",GU,GUA,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","201",RUA PROGRESSO,"35","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,772375","-46,6766031"
,"135275733512000056","135","275","733512","00","0056",IT,VCR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","87","125",RUA TEODORO LIMA,"26","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5149843","-46,4102242"
,"134450782556000112","134","450","782556","00","0112",IT,IPA,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","265","243",RUA COLONIA D ASSUNCAO,"315","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4872414","-46,3808883"
,"134487226491000060","134","487","226491","00","0060",IT,IPA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","215","125",RUA MOISES ALVES DOS SANTOS,"1006","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4922537","-46,3728728"
