GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__Y_,Long__X_
"RUA JOAO MANUEL, 2,
SAO PAULO, SAO PAULO - BRASIL","056079103632030000","056","079","103632","03","0000",AR,CAR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","422",RUA JOAO MANUEL,"2","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,664183","-46,7322339"
"RUA CAPITAO FERRAIUOLO, 114,
SAO PAULO, SAO PAULO - BRASIL","053012070742010000","053","012","070742","01","0000",MO,ARA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","300",RUA CAPITAO FERRAIUOLO,"114","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5648679","-46,5641759"
"RUA PITANGUEIRAS, 249,
SAO PAULO, SAO PAULO - BRASIL","045120163970100000","045","120","163970","10","0000",VM,SAU,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","444",RUA PITANGUEIRAS,"249","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,6109216","-46,6398851"
"RUA DOUTOR BACELAR, 682,
SAO PAULO, SAO PAULO - BRASIL","042199026921010000","042","199","026921","01","0000",VM,SAU,"3",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","980",RUA DOUTOR BACELAR,"682","1","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,6002044","-46,6483127"
"RUA DOUTOR FONTES DE RESENDE, 129,
SAO PAULO, SAO PAULO - BRASIL","057166072761020000","057","166","072761","02","0000",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","375",RUA DOUTOR FONTES DE RESENDE,"129","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5452733","-46,5202396"
"RUA CAMPO LARGO, 369,
SAO PAULO, SAO PAULO - BRASIL","052067040347030000","052","067","040347","03","0000",MO,ARA,"3",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2000",RUA CAMPO LARGO,"369","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5672032","-46,5821618"
"RUA DOUTOR SUZANO DRANDAO, 256,
SAO PAULO, SAO PAULO - BRASIL","056014185434030000","056","014","185434","03","0000",PE,VMT,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","94",RUA DOUTOR SUZANO DRANDAO,"256","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5363611","-46,545097"
"RUA MANAIAS, 123,
SAO PAULO, SAO PAULO - BRASIL","044108125709050000","044","108","125709","05","0000",VP,VPR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","277",RUA MANAIAS,"123","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5881646","-46,5758604"
"RUA PARAMU, 582,
SAO PAULO, SAO PAULO - BRASIL","051065154555020000","051","065","154555","02","0000",VP,VPR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","252","210",RUA PARAMU,"582","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5955855","-46,5669866"
"RUA EVANS, 792,
SAO PAULO, SAO PAULO - BRASIL","058022068314050000","058","022","068314","05","0000",PE,PEN,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2520",RUA EVANS,"792","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5294814","-46,5263026"
"RUA DONA VITORIA SPEERS, 993,
SAO PAULO, SAO PAULO - BRASIL","055264198609010000","055","264","198609","01","0000",AR,VFO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","268",RUA DONA VITORIA SPEERS,"993","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5697172","-46,5513068"
"RUA IBIRAJA, 244,
SAO PAULO, SAO PAULO - BRASIL","047201089400020000","047","201","089400","02","0000",JA,JAB,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3018",RUA IBIRAJA,"244","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,63231","-46,6411143"
"AVENIDA PROFESSOR ASCENDINO REIS, 1282,
SAO PAULO, SAO PAULO - BRASIL","041093023949010000","041","093","023949","01","0000",VM,MOE,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1602",AVENIDA PROFESSOR ASCENDINO REIS,"1282","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,600719","-46,6537727"
"RUA AMPARO, 141,
SAO PAULO, SAO PAULO - BRASIL","044031011380020000","044","031","011380","02","0000",VP,VPR,"1",S,S,ZEM,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","210",RUA AMPARO,"141","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5868984","-46,587863"
"RUA AMPARO, 153,
SAO PAULO, SAO PAULO - BRASIL","044031011380010000","044","031","011380","01","0000",VP,VPR,"1",S,S,ZEM,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","210",RUA AMPARO,"153","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5868882","-46,5877665"
"RUA DOUTOR FABIO MONTENEGRO, 163,
SAO PAULO, SAO PAULO - BRASIL","058051068705030000","058","051","068705","03","0000",PE,VMT,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","596",RUA DOUTOR FABIO MONTENEGRO,"163","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5321049","-46,5182069"
"AVENIDA BOSQUE DA SAUDE, 1922,
SAO PAULO, SAO PAULO - BRASIL","046201035238030000","046","201","035238","03","0000",IP,CUR,"3",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","4797",AVENIDA BOSQUE DA SAUDE,"1922","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,6133331","-46,6206413"
"RUA JOAO MARCHIORI, 311,
SAO PAULO, SAO PAULO - BRASIL","058224103667070000","058","224","103667","07","0000",PE,VMT,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","357",RUA JOAO MARCHIORI,"311","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5390974","-46,5126357"
"RUA BARBOSA DE CAMPOS, 364,
SAO PAULO, SAO PAULO - BRASIL","059046028320030000","059","046","028320","03","0000",PE,PEN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","455",RUA BARBOSA DE CAMPOS,"364","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5201571","-46,5171785"
"RUA DAS MIMOSAS, 353,
SAO PAULO, SAO PAULO - BRASIL","051041139815010000","051","041","139815","01","0000",VP,VPR,"3",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","400",RUA DAS MIMOSAS,"353","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5955302","-46,570845"
"RUA OURINHOS, 56,
SAO PAULO, SAO PAULO - BRASIL","052067152382040000","052","067","152382","04","0000",MO,ARA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","500",RUA OURINHOS,"56","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5661843","-46,5818306"
"RUA SAO LUIS DO PARAITINGA, 139,
SAO PAULO, SAO PAULO - BRASIL","044130122793040000","044","130","122793","04","0000",VP,VPR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","296",RUA SAO LUIS DO PARAITINGA,"139","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,589749","-46,5836425"
"RUA INACIO, 964,
SAO PAULO, SAO PAULO - BRASIL","044165090123020000","044","165","090123","02","0000",VP,VPR,"1",S,S,ZDE-2,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","319",RUA INACIO,"964","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5926338","-46,5741399"
"RUA TRIPUI, 210,
SAO PAULO, SAO PAULO - BRASIL","051111095613010000","051","111","095613","01","0000",VP,VPR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","700",RUA TRIPUI,"210","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5963345","-46,5653068"
"RUA IGARATA, 411,
SAO PAULO, SAO PAULO - BRASIL","044060090042010000","044","060","090042","01","0000",VP,VPR,"1",S,S,ZEMP,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","278",RUA IGARATA,"411","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5867437","-46,5855141"
"RUA PRIMICIAS, 228,
SAO PAULO, SAO PAULO - BRASIL","056040166243040000","056","040","166243","04","0000",AR,CAR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","125","150",RUA PRIMICIAS,"222","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5423721","-46,5451251"
"RUA DOS RAINUNCULOS, 334,
SAO PAULO, SAO PAULO - BRASIL","051236168432010000","051","236","168432","01","0000",VP,VPR,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","476",RUA DOS RAINUNCULOS,"334","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5948812","-46,5623705"
"RUA AGOSTINHO RODRIGUES FILHO, 51,
SAO PAULO, SAO PAULO - BRASIL","042198105538020000","042","198","105538","02","0000",VM,SAU,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1313",RUA AGOSTINHO RODRIGUES FILHO,"51","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,6009836","-46,6450038"
"RUA PORONGABA, 278,
SAO PAULO, SAO PAULO - BRASIL","046106164950010000","046","106","164950","01","0000",IP,CUR,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","296",RUA PORANGABA,"278","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,6121485","-46,6268611"
"RUA TORRE DE PEDRA, 56,
SAO PAULO, SAO PAULO - BRASIL","055131190900010000","055","131","190900","01","0000",AR,CAR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","240",RUA TORRE DE PEDRA,"56","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5582664","-46,5377113"
"RUA RODEIO, 169,
SAO PAULO, SAO PAULO - BRASIL","057009172537010000","057","009","172537","01","0000",PE,VMT,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","650",RUA RODEIO,"169","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5348805","-46,5411998"
"RUA DOS MUNICIPIOS, 334,
SAO PAULO, SAO PAULO - BRASIL","051214143090010000","051","214","143090","01","0000",VP,VPR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","150",RUA DOS MUNICIPIOS,"334","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,6099466","-46,5549294"
"RUA DOUTOR FABIO MONTENEGRO, 642,
SAO PAULO, SAO PAULO - BRASIL","058110068705030000","058","110","068705","03","0000",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","390",RUA DOUTOR FABIO MONTENEGRO,"642","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5351185","-46,5171457"
"RUA CORUMBAIBA, 584,
SAO PAULO, SAO PAULO - BRASIL","052103054003010000","052","103","054003","01","0000",MO,ARA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1155","750",RUA CORUMBAIBA,"584","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5702349","-46,5762136"
"RUA CONDE DE IRAJA, 233,
SAO PAULO, SAO PAULO - BRASIL","042012093122120000","042","012","093122","12","0000",VM,VMN,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1827",RUA CONDE DE IRAJA,"233","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,5915132","-46,6331035"
"RUA SAO JOAO GUALBERTO, 171,
SAO PAULO, SAO PAULO - BRASIL","055194103250010000","055","194","103250","01","0000",AR,VFO,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","142","203",RUA SAO JOAO GUALBERTO,"171","1","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,56182","-46,547008"
"RUA JARBAS DE CARVALHO, 238,
SAO PAULO, SAO PAULO - BRASIL","058196099635020000","058","196","099635","02","0000",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","300",RUA JARBAS DE CARVALHO,"238","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5343543","-46,5055264"
"RUA SAO CONSTANCIO, 260,
SAO PAULO, SAO PAULO - BRASIL","055188052485030000","055","188","052485","03","0000",AR,VFO,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","807",RUA SAO CONSTANCIO,"260","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,560604","-46,5522637"
"AVENIDA IBIRAPUERA, 1753,
SAO PAULO, SAO PAULO - BRASIL","041104089443040000","041","104","089443","04","0000",VM,MOE,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1408",AVENIDA IBIRAPUERA,"1753","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","1","-23,6005376","-46,659009"
"RUA JORDANIA, 321,
SAO PAULO, SAO PAULO - BRASIL","058081106445030000","058","081","106445","03","0000",PE,VMT,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","346",RUA JORDANIA,"321","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","1","-23,5337499","-46,5133752"
"RUA GENOEFA PAGANINI, 118,
SAO PAULO, SAO PAULO - BRASIL","059238078689000039","059","238","078689","00","0039",PE,PEN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","83","73",RUA GENOEFA PAGANINI,"118","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5220499","-46,5140648"
"RUA NAME, 547,
SAO PAULO, SAO PAULO - BRASIL","059247143936000141","059","247","143936","00","0141",PE,PEN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","154","101",RUA NAME,"547","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5230669","-46,4964233"
"RUA NAME, 539,
SAO PAULO, SAO PAULO - BRASIL","059247143936000139","059","247","143936","00","0139",PE,PEN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","155","101",RUA NAME,"539","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5230427","-46,4964759"
"RUA SAO DIOGO, 529,
SAO PAULO, SAO PAULO - BRASIL","059231058890000517","059","231","058890","00","0517",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","526","258",RUA SAO DIOGO,"529","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5101376","-46,5219233"
"RUA CRISTOVAO CAMARGO, 105,
SAO PAULO, SAO PAULO - BRASIL","059231363065000518","059","231","363065","00","0518",PE,CNG,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","526","125",RUA CRISTOVAO CAMARGO,"105","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5099126","-46,52153"
"RUA NAME, 543,
SAO PAULO, SAO PAULO - BRASIL","059247143936000140","059","247","143936","00","0140",PE,PEN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","152","99",RUA NAME,"543","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5231011","-46,496471"
"RUA GENOEFA PAGANINI, 122,
SAO PAULO, SAO PAULO - BRASIL","059238078689000038","059","238","078689","00","0038",PE,PEN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","91","83",RUA GENOEFA PAGANINI,"122","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5219857","-46,5140551"
"RUA GENOEFA PAGANINI, 114,
SAO PAULO, SAO PAULO - BRASIL","059238078689000040","059","238","078689","00","0040",PE,PEN,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","82","99",RUA GENOEFA PAGANINI,"114","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,522074","-46,5142019"
"RUA GENOEFA PAGANINI, 126,
SAO PAULO, SAO PAULO - BRASIL","059238078689000037","059","238","078689","00","0037",PE,PEN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","103","93",RUA GENOEFA PAGANINI,"126","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5220184","-46,5139553"
